Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
44922.2996847,261120.515625,267020.65625,277099.0625,261947.890625,244395.59375,166109.140625,254685.984375,228082.21875,-0.21533203125,0.94091796875,-0.177001953125,-0.3356933295726776,-1.0681151151657104,0.3051757514476776,80.0,836627.0,1.0
44922.2996967,261594.28125,268238.03125,277893.96875,262981.15625,245419.84375,166630.296875,255016.25,228604.4375,-0.215087890625,0.941650390625,-0.178955078125,-0.2441406100988388,-1.0681151151657104,0.3051757514476776,80.0,836628.0,1.0
44922.3035029,262369.4375,270267.90625,279397.625,265387.0,247151.390625,167535.453125,255366.453125,230051.859375,-0.21484375,0.940185546875,-0.1796875,-0.1525878757238388,-1.0681151151657104,0.3967284858226776,80.0,836629.0,1.0
44922.3035467,262386.59375,270334.15625,279554.625,265883.125,247232.921875,167591.234375,255262.125,230465.0,-0.213134765625,0.940185546875,-0.180419921875,-0.1525878757238388,-1.0375975370407104,0.3662109076976776,80.0,836630.0,1.0
44922.3035584,261592.21875,268287.5625,278104.0,263712.875,245489.484375,166678.84375,254817.953125,229209.90625,-0.212158203125,0.9384765625,-0.1806640625,0.0,-1.0070799589157104,0.4577636420726776,80.0,836631.0,1.0
44922.30605,261111.125,267002.6875,277089.5,261941.71875,244385.578125,166083.84375,254670.25,228067.5625,-0.211181640625,0.9384765625,-0.181884765625,0.1220703050494194,-1.0070799589157104,0.5798339247703552,80.0,836632.0,1.0
44922.3084786,261593.125,268224.34375,277889.6875,262982.9375,245417.421875,166609.109375,255007.484375,228592.640625,-0.210205078125,0.9384765625,-0.18115234375,0.1220703050494194,-0.9765624403953552,0.6408690810203552,80.0,836633.0,1.0
44922.3109162,262377.03125,270262.46875,279401.75,265399.09375,247158.359375,167523.734375,255363.859375,230050.515625,-0.2119140625,0.938720703125,-0.181396484375,0.1525878757238388,-0.9460448622703552,0.6408690810203552,80.0,836634.0,1.0
44922.313488,262392.0625,270335.59375,279561.0625,265895.84375,247239.359375,167580.515625,255257.5625,230467.15625,-0.2099609375,0.941162109375,-0.180419921875,0.2441406100988388,-0.8850097060203552,0.6408690810203552,80.0,836635.0,1.0
44922.3274343,261603.75,268299.53125,278117.21875,263731.1875,245501.015625,166680.0,254823.40625,229222.421875,-0.20751953125,0.941162109375,-0.179443359375,0.3051757514476776,-0.7934569716453552,0.7019042372703552,80.0,836636.0,1.0
44922.3304047,261116.3125,267017.15625,277097.375,261952.265625,244398.453125,166094.296875,254675.703125,228084.453125,-0.2080078125,0.94384765625,-0.1796875,0.2746581733226776,-0.7934569716453552,0.7324218153953552,80.0,836637.0,1.0
44922.3304499,261595.984375,268234.90625,277893.96875,262987.96875,245427.53125,166619.65625,255011.78125,228608.640625,-0.208251953125,0.94287109375,-0.179931640625,0.2746581733226776,-0.7629393935203552,0.8239745497703552,80.0,836638.0,1.0
44922.336456,262391.96875,270278.28125,279415.40625,265410.25,247172.3125,167533.84375,255373.078125,230067.859375,-0.2099609375,0.943603515625,-0.177490234375,0.3356933295726776,-0.6713866591453552,0.9155272841453552,80.0,836639.0,1.0
44922.3365003,262410.125,270353.84375,279578.6875,265916.03125,247255.71875,167592.671875,255268.28125,230480.828125,-0.209716796875,0.944580078125,-0.18017578125,0.3967284858226776,-0.5493163466453552,0.9765624403953552,80.0,836640.0,1.0
44922.3441454,261608.578125,268303.5625,278124.8125,263739.34375,245508.078125,166685.375,254825.8125,229229.578125,-0.21044921875,0.945068359375,-0.178466796875,0.3051757514476776,-0.4882812201976776,0.9765624403953552,80.0,836641.0,1.0
44922.3441962,261118.8125,267014.5,277101.84375,261956.28125,244399.96875,166091.890625,254676.234375,228086.875,-0.208984375,0.9443359375,-0.181884765625,0.2746581733226776,-0.3662109076976776,0.8544921278953552,80.0,836642.0,1.0
44922.3504185,261594.640625,268230.875,277895.9375,262988.21875,245423.859375,166618.40625,255010.171875,228605.421875,-0.208740234375,0.945556640625,-0.18017578125,0.2441406100988388,-0.3356933295726776,0.8850097060203552,80.0,836643.0,1.0
44922.3504642,262381.15625,270272.84375,279410.9375,265410.71875,247165.15625,167530.453125,255365.03125,230057.84375,-0.207763671875,0.946533203125,-0.182373046875,0.2746581733226776,-0.3356933295726776,0.8850097060203552,80.0,836644.0,1.0
44922.3547685,262401.71875,270358.03125,279577.34375,265921.21875,247253.125,167592.40625,255260.6875,230472.953125,-0.207275390625,0.947509765625,-0.18408203125,0.2136230319738388,-0.2441406100988388,0.7934569716453552,80.0,836645.0,1.0
44922.3634847,261608.234375,268313.75,278128.21875,263754.34375,245510.5,166683.5,254821.703125,229221.0,-0.207763671875,0.94677734375,-0.184814453125,0.1831054538488388,-0.2441406100988388,0.8544921278953552,80.0,836646.0,1.0
44922.366556,261121.9375,267018.875,277103.53125,261971.75,244403.1875,166089.734375,254673.015625,228080.609375,-0.2080078125,0.945068359375,-0.1826171875,0.2441406100988388,-0.2441406100988388,0.7019042372703552,80.0,836647.0,1.0
44922.3666004,261599.546875,268235.96875,277897.375,263002.0,245428.6875,166615.28125,255006.953125,228603.1875,-0.20849609375,0.943115234375,-0.182861328125,0.3051757514476776,-0.1220703050494194,0.5798339247703552,80.0,836648.0,1.0
44922.3748105,262386.25,270276.875,279413.34375,265420.8125,247168.375,167525.34375,255358.953125,230057.671875,-0.20947265625,0.94091796875,-0.18115234375,0.1525878757238388,-0.1220703050494194,0.5798339247703552,80.0,836649.0,1.0
44922.3773097,262415.65625,270366.90625,279587.53125,265937.40625,247264.03125,167591.953125,255261.046875,230483.0625,-0.2099609375,0.938232421875,-0.181396484375,0.3356933295726776,-0.0610351525247097,0.4577636420726776,80.0,836650.0,1.0
44922.3859886,261623.6875,268324.9375,278141.375,263768.84375,245525.515625,166692.796875,254826.078125,229239.859375,-0.2109375,0.936279296875,-0.181884765625,0.1525878757238388,-0.03051757626235485,0.3356933295726776,80.0,836651.0,1.0
44922.388445,261129.546875,267027.4375,277113.1875,261981.953125,244415.625,166099.390625,254677.484375,228098.3125,-0.20947265625,0.93408203125,-0.18115234375,0.2746581733226776,-0.0610351525247097,0.2441406100988388,80.0,836652.0,1.0
44922.3910951,261605.90625,268244.46875,277908.90625,263019.0625,245442.109375,166623.859375,255012.5,228623.578125,-0.208984375,0.935302734375,-0.181884765625,0.2746581733226776,-0.03051757626235485,0.1525878757238388,80.0,836653.0,1.0
44922.3934373,262396.78125,270287.3125,279427.75,265445.84375,247182.40625,167533.84375,255366.71875,230078.859375,-0.21044921875,0.938720703125,-0.18408203125,0.5187987685203552,-0.03051757626235485,0.03051757626235485,80.0,836654.0,1.0
44922.3978055,262414.3125,270365.0,279592.09375,265955.1875,247269.578125,167591.421875,255262.203125,230498.4375,-0.211181640625,0.942138671875,-0.18798828125,0.6103515028953552,0.1220703050494194,-0.0915527269244194,80.0,836655.0,1.0
44922.3978496,261617.96875,268322.78125,278142.4375,263782.6875,245528.828125,166685.8125,254823.671875,229247.375,-0.2080078125,0.943603515625,-0.185546875,0.7629393935203552,0.1220703050494194,0.0,80.0,836656.0,1.0
44922.4059462,261130.25,267030.40625,277120.59375,262001.4375,244424.921875,166091.703125,254678.375,228108.859375,-0.208740234375,0.945068359375,-0.185302734375,0.8239745497703552,0.0,0.0,80.0,836657.0,1.0
44922.4091715,261613.765625,268250.09375,277917.9375,263039.71875,245453.90625,166618.21875,255015.890625,228639.21875,-0.209716796875,0.947021484375,-0.18359375,0.7934569716453552,0.03051757626235485,-0.0610351525247097,80.0,836658.0,1.0
44922.4092165,262401.71875,270292.40625,279433.3125,265459.875,247192.25,167526.25,255371.640625,230092.71875,-0.21044921875,0.9462890625,-0.1826171875,0.7629393935203552,-0.03051757626235485,-0.1220703050494194,80.0,836659.0,1.0
44922.4196831,262426.03125,270379.9375,279608.09375,265978.71875,247286.03125,167586.765625,255270.078125,230517.03125,-0.21484375,0.9453125,-0.18017578125,0.7629393935203552,-0.1525878757238388,-0.1220703050494194,80.0,836660.0,1.0
44922.4228121,261628.609375,268338.0625,278157.375,263802.53125,245541.96875,166679.375,254828.234375,229268.734375,-0.218017578125,0.947265625,-0.183837890625,0.5798339247703552,-0.2746581733226776,-0.2441406100988388,80.0,836661.0,1.0
44922.4228555,261137.40625,267044.09375,277134.71875,262019.859375,244435.828125,166085.359375,254681.78125,228133.1875,-0.21923828125,0.94873046875,-0.18212890625,0.4882812201976776,-0.4272460639476776,-0.2746581733226776,80.0,836662.0,1.0
44922.4309849,261611.984375,268262.15625,277928.21875,263054.28125,245459.359375,166611.34375,255015.0,228655.046875,-0.220703125,0.95166015625,-0.1826171875,0.4272460639476776,-0.4577636420726776,-0.3051757514476776,80.0,836663.0,1.0
44922.4376784,262397.5,270299.375,279439.90625,265467.65625,247192.25,167514.703125,255363.59375,230102.28125,-0.22021484375,0.951416015625,-0.178955078125,0.3967284858226776,-0.6103515028953552,-0.3662109076976776,80.0,836664.0,1.0
44922.4377224,262425.59375,270385.03125,279617.125,265995.34375,247291.75,167582.75,255266.046875,230530.359375,-0.2197265625,0.951416015625,-0.17724609375,0.1831054538488388,-0.7019042372703552,-0.3662109076976776,80.0,836665.0,1.0
44922.440415,261636.65625,268356.65625,278175.6875,263837.40625,245561.90625,166687.96875,254835.828125,229291.625,-0.21875,0.951904296875,-0.177978515625,0.0,-1.0070799589157104,-0.3662109076976776,80.0,836666.0,1.0
44922.4404585,261144.5625,267064.03125,277150.375,262057.5,244456.484375,166097.078125,254686.0625,228156.6875,-0.21875,0.952392578125,-0.17822265625,-0.2441406100988388,-1.0986326932907104,-0.2441406100988388,80.0,836667.0,1.0
44922.4434207,261619.9375,268271.8125,277944.125,263092.65625,245480.09375,166620.015625,255016.96875,228684.828125,-0.217529296875,0.951904296875,-0.1787109375,-0.4577636420726776,-1.0986326932907104,-0.0915527269244194,80.0,836668.0,1.0
44922.4509896,262406.28125,270313.15625,279461.28125,265510.75,247216.65625,167530.71875,255368.328125,230137.0625,-0.2158203125,0.951904296875,-0.177978515625,-0.5187987685203552,-1.1596678495407104,0.03051757626235485,80.0,836669.0,1.0
44922.4604674,262435.59375,270404.625,279640.4375,266041.46875,247315.625,167593.828125,255264.0,230560.578125,-0.216796875,0.952880859375,-0.179443359375,-0.5798339247703552,-1.2512205839157104,0.2746581733226776,80.0,836670.0,1.0
44922.4605123,261644.890625,268373.75,278198.21875,263878.71875,245584.4375,166692.078125,254827.421875,229323.359375,-0.216064453125,0.951904296875,-0.179931640625,-0.7629393935203552,-1.4648436307907104,0.3967284858226776,80.0,836671.0,1.0
44922.4622201,261161.640625,267094.40625,277184.8125,262111.59375,244491.796875,166114.953125,254693.21875,228203.453125,-0.2158203125,0.94775390625,-0.1787109375,-1.0070799589157104,-1.4953612089157104,0.4882812201976776,80.0,836672.0,1.0
44922.4659854,261636.484375,268310.1875,277979.28125,263154.25,245518.09375,166643.625,255023.21875,228732.65625,-0.213134765625,0.948486328125,-0.17919921875,-1.1901854276657104,-1.4038084745407104,0.6713866591453552,80.0,836673.0,1.0
44922.4747367,262414.3125,270340.6875,279488.46875,265565.03125,247247.046875,167545.734375,255369.671875,230176.671875,-0.212158203125,0.947021484375,-0.179931640625,-1.1901854276657104,-1.5563963651657104,0.9155272841453552,80.0,836674.0,1.0
44922.4791876,262442.84375,270430.71875,279664.875,266080.09375,247343.609375,167614.3125,255271.328125,230596.609375,-0.214111328125,0.943359375,-0.181884765625,-1.3122557401657104,-1.4648436307907104,0.8850097060203552,80.0,836675.0,1.0
44922.4792329,261651.234375,268398.25,278222.0,263915.03125,245612.875,166719.34375,254840.390625,229359.84375,-0.213134765625,0.941650390625,-0.178466796875,-1.3122557401657104,-1.5869139432907104,0.8850097060203552,80.0,836676.0,1.0
44922.4903657,261157.609375,267099.34375,277194.0,262127.328125,244504.578125,166126.390625,254693.578125,228224.46875,-0.211669921875,0.94189453125,-0.179931640625,-1.4038084745407104,-1.5563963651657104,0.9460448622703552,80.0,836677.0,1.0
44922.4904087,261631.828125,268315.09375,277986.78125,263156.40625,245527.484375,166654.609375,255030.640625,228745.625,-0.210693359375,0.94189453125,-0.1796875,-1.4343260526657104,-1.5258787870407104,1.0070799589157104,80.0,836678.0,1.0
44922.4928086,262414.59375,270346.875,279496.96875,265563.40625,247258.046875,167564.234375,255382.46875,230186.59375,-0.21142578125,0.939453125,-0.17529296875,-1.3122557401657104,-1.5563963651657104,0.9765624403953552,80.0,836679.0,1.0
44922.4928531,262445.78125,270438.96875,279674.6875,266083.84375,247350.578125,167629.515625,255278.65625,230607.78125,-0.2099609375,0.9375,-0.174072265625,-1.2817381620407104,-1.5258787870407104,1.0375975370407104,80.0,836680.0,1.0
44922.498508,261647.921875,268397.78125,278223.4375,263916.625,245612.25,166720.859375,254836.359375,229361.71875,-0.209228515625,0.939453125,-0.174560546875,-1.2512205839157104,-1.4648436307907104,1.0375975370407104,80.0,836681.0,1.0
44922.502346,261155.109375,267101.65625,277193.84375,262130.625,244508.515625,166123.8125,254689.5625,228227.953125,-0.20947265625,0.940673828125,-0.173828125,-1.2512205839157104,-1.3427733182907104,0.9765624403953552,80.0,836682.0,1.0
44922.5083948,261628.796875,268312.84375,277985.8125,263161.75,245531.515625,166642.1875,255025.375,228753.84375,-0.208740234375,0.941162109375,-0.17431640625,-1.3122557401657104,-1.3122557401657104,1.0070799589157104,80.0,836683.0,1.0
44922.5178492,262417.53125,270355.0,279503.125,265574.5,247262.96875,167547.875,255379.953125,230195.703125,-0.20849609375,0.94140625,-0.173828125,-1.1901854276657104,-1.2817381620407104,0.8850097060203552,80.0,836684.0,1.0
44922.5178932,262446.6875,270448.53125,279681.3125,266100.3125,247356.03125,167612.796875,255276.0625,230613.234375,-0.209716796875,0.942138671875,-0.17333984375,-1.2207030057907104,-1.2817381620407104,0.7629393935203552,80.0,836685.0,1.0
44922.5204051,261654.265625,268414.78125,278240.15625,263947.65625,245627.265625,166712.640625,254841.453125,229380.046875,-0.208740234375,0.942138671875,-0.1767578125,-1.1596678495407104,-1.1596678495407104,0.6713866591453552,80.0,836686.0,1.0
44922.5204494,261161.453125,267120.4375,277216.28125,262170.875,244529.609375,166129.703125,254699.296875,228261.65625,-0.207763671875,0.94287109375,-0.177490234375,-1.2207030057907104,-1.2207030057907104,0.4882812201976776,80.0,836687.0,1.0
44922.5285235,261641.3125,268342.4375,278013.0625,263209.15625,245558.328125,166660.0625,255034.671875,228793.890625,-0.208251953125,0.942626953125,-0.176025390625,-1.1596678495407104,-1.1291502714157104,0.3967284858226776,80.0,836688.0,1.0
44922.5334723,262426.84375,270379.0625,279524.3125,265620.625,247286.21875,167563.25,255382.1875,230232.1875,-0.207275390625,0.94140625,-0.172119140625,-1.2817381620407104,-0.9460448622703552,0.3051757514476776,80.0,836689.0,1.0
44922.5359952,262453.3125,270465.5,279699.8125,266146.53125,247379.734375,167626.203125,255277.5,230653.828125,-0.205078125,0.941650390625,-0.171630859375,-1.0986326932907104,-0.8850097060203552,0.2136230319738388,80.0,836690.0,1.0
44922.5404199,261660.53125,268437.125,278259.46875,263990.46875,245656.234375,166725.25,254843.609375,229425.015625,-0.205078125,0.94140625,-0.174560546875,-1.1291502714157104,-0.7019042372703552,0.1525878757238388,80.0,836691.0,1.0
44922.5404669,261168.609375,267149.03125,277243.28125,262227.375,244568.59375,166144.453125,254705.5625,228316.734375,-0.2060546875,0.939697265625,-0.1767578125,-1.0681151151657104,-0.6103515028953552,0.1220703050494194,80.0,836692.0,1.0
44922.5498423,261647.390625,268371.34375,278045.625,263274.3125,245602.328125,166678.21875,255043.4375,228857.375,-0.204833984375,0.939453125,-0.1787109375,-1.0070799589157104,-0.4882812201976776,0.1220703050494194,80.0,836693.0,1.0
44922.5522364,262429.59375,270399.875,279555.875,265686.96875,247325.640625,167580.328125,255384.875,230297.1875,-0.205322265625,0.939453125,-0.176025390625,-0.9765624403953552,-0.2136230319738388,0.0915527269244194,80.0,836694.0,1.0
44922.5547524,262464.3125,270497.875,279738.625,266221.90625,247425.15625,167647.75,255283.578125,230718.109375,-0.205078125,0.940185546875,-0.17626953125,-0.8544921278953552,-0.1220703050494194,0.1831054538488388,80.0,836695.0,1.0
44922.5609469,261675.1875,268476.03125,278302.5625,264079.4375,245709.78125,166755.734375,254854.875,229497.53125,-0.2060546875,0.941650390625,-0.174072265625,-0.7629393935203552,-0.0915527269244194,0.2441406100988388,80.0,836696.0,1.0
44922.5655159,261182.734375,267190.53125,277284.9375,262315.09375,244623.578125,166176.5625,254717.453125,228391.65625,-0.209228515625,0.94091796875,-0.173583984375,-0.6103515028953552,0.0,0.1831054538488388,80.0,836697.0,1.0
44922.5655615,261655.25,268407.90625,278078.0625,263351.65625,245648.0,166703.875,255048.4375,228922.828125,-0.20849609375,0.941650390625,-0.174072265625,-0.5187987685203552,0.0915527269244194,0.0915527269244194,80.0,836698.0,1.0
44922.5758912,262432.46875,270432.4375,279578.6875,265743.65625,247358.1875,167596.515625,255388.90625,230352.265625,-0.2109375,0.94189453125,-0.174072265625,-0.4272460639476776,0.1525878757238388,0.1220703050494194,80.0,836699.0,1.0
44922.5789309,262461.71875,270519.96875,279753.03125,266259.1875,247444.640625,167657.40625,255282.765625,230761.921875,-0.2138671875,0.943603515625,-0.17431640625,-0.2746581733226776,0.2136230319738388,0.2136230319738388,80.0,836700.0,1.0
44922.5789653,261670.984375,268491.40625,278316.875,264108.3125,245724.0,166766.375,254854.328125,229533.03125,-0.214599609375,0.942626953125,-0.17724609375,-0.2136230319738388,0.1831054538488388,0.3051757514476776,80.0,836701.0,1.0
44922.5807992,261178.453125,267202.875,277293.6875,262330.0,244630.90625,166182.640625,254715.03125,228416.78125,-0.214599609375,0.94384765625,-0.177490234375,-0.2136230319738388,0.1831054538488388,0.4272460639476776,80.0,836702.0,1.0
44922.5947961,261648.375,268409.875,278078.59375,263345.6875,245645.0625,166701.46875,255043.96875,228936.6875,-0.21630859375,0.945068359375,-0.173828125,-0.1525878757238388,0.0915527269244194,0.3967284858226776,80.0,836703.0,1.0
44922.5978227,262433.46875,270431.8125,279583.59375,265733.1875,247354.78125,167602.234375,255388.546875,230357.171875,-0.218505859375,0.942626953125,-0.174072265625,0.0,-0.03051757626235485,0.3967284858226776,80.0,836704.0,1.0
44922.5978667,262468.78125,270520.9375,279761.0625,266244.875,247444.375,167667.859375,255286.703125,230760.40625,-0.220703125,0.942138671875,-0.177001953125,-0.0915527269244194,0.0,0.4272460639476776,80.0,836705.0,1.0
44922.5997068,261674.828125,268493.46875,278320.28125,264091.6875,245724.0,166775.40625,254855.234375,229527.21875,-0.221435546875,0.942626953125,-0.177978515625,0.03051757626235485,-0.1525878757238388,0.4577636420726776,80.0,836706.0,1.0
44922.6022445,261182.296875,267207.53125,277298.53125,262319.71875,244636.375,166198.546875,254720.671875,228412.578125,-0.219970703125,0.94482421875,-0.174560546875,0.1525878757238388,-0.3356933295726776,0.5187987685203552,80.0,836707.0,1.0
44922.6086181,261651.859375,268413.96875,278082.90625,263340.125,245653.1875,166721.3125,255051.390625,228933.015625,-0.218994140625,0.945556640625,-0.178466796875,0.0610351525247097,-0.4272460639476776,0.5493163466453552,80.0,836708.0,1.0
44922.6153234,262436.03125,270442.4375,279588.25,265727.9375,247364.171875,167622.625,255400.96875,230355.65625,-0.21826171875,0.9462890625,-0.178466796875,0.2136230319738388,-0.5187987685203552,0.5798339247703552,80.0,836709.0,1.0
44922.6153683,262455.0,270517.28125,279753.65625,266226.375,247440.4375,167674.390625,255293.6875,230751.828125,-0.21728515625,0.947021484375,-0.180908203125,0.2136230319738388,-0.5493163466453552,0.6103515028953552,80.0,836710.0,1.0
44922.6240391,261665.359375,268491.3125,278315.09375,264072.375,245723.46875,166779.78125,254864.265625,229520.15625,-0.2158203125,0.945556640625,-0.177001953125,0.2441406100988388,-0.6408690810203552,0.5493163466453552,80.0,836711.0,1.0
44922.6240832,261168.796875,267193.75,277284.84375,262285.5625,244625.734375,166193.453125,254722.8125,228401.21875,-0.216796875,0.9482421875,-0.177978515625,0.2746581733226776,-0.7629393935203552,0.6103515028953552,80.0,836712.0,1.0
44922.6259509,261643.1875,268401.28125,278070.28125,263301.15625,245636.921875,166718.625,255053.0,228918.171875,-0.216796875,0.947021484375,-0.1767578125,0.2136230319738388,-0.8850097060203552,0.5798339247703552,80.0,836713.0,1.0
44922.6348473,262432.03125,270425.625,279574.65625,265686.53125,247339.859375,167614.3125,255400.515625,230326.953125,-0.216796875,0.947021484375,-0.177978515625,0.1831054538488388,-0.8850097060203552,0.5187987685203552,80.0,836714.0,1.0
44922.6378227,262456.25,270504.3125,279738.1875,266177.0,247409.765625,167661.875,255290.90625,230707.46875,-0.214599609375,0.947265625,-0.176513671875,0.1525878757238388,-0.9460448622703552,0.5187987685203552,80.0,836715.0,1.0
44922.6378673,261657.671875,268472.53125,278291.84375,264016.84375,245687.796875,166771.921875,254863.28125,229472.3125,-0.21533203125,0.947998046875,-0.1748046875,0.1220703050494194,-1.0070799589157104,0.4882812201976776,80.0,836716.0,1.0
44922.6434934,261149.84375,267162.625,277247.03125,262203.84375,244575.390625,166178.515625,254715.578125,228336.046875,-0.215576171875,0.94677734375,-0.175537109375,-0.0610351525247097,-1.0681151151657104,0.6103515028953552,80.0,836717.0,1.0
44922.6565367,261617.4375,268349.96875,278017.34375,263193.40625,245570.21875,166690.640625,255042.890625,228833.5,-0.21142578125,0.945556640625,-0.177978515625,-0.1220703050494194,-1.1596678495407104,0.6103515028953552,80.0,836718.0,1.0
44922.6565798,262396.15625,270354.03125,279499.625,265542.21875,247250.625,167567.734375,255377.09375,230212.15625,-0.209228515625,0.9423828125,-0.181640625,-0.2441406100988388,-1.2207030057907104,0.6103515028953552,80.0,836719.0,1.0
44922.6609872,262422.28125,270427.40625,279657.8125,266020.09375,247311.6875,167609.84375,255264.984375,230577.75,-0.2080078125,0.939453125,-0.18359375,-0.3662109076976776,-1.1901854276657104,0.7629393935203552,80.0,836720.0,1.0
44922.6610344,261619.046875,268384.21875,278201.34375,263845.71875,245578.8125,166701.90625,254829.296875,229328.8125,-0.2080078125,0.943115234375,-0.183837890625,-0.2746581733226776,-1.0070799589157104,0.8544921278953552,80.0,836721.0,1.0
44922.6610461,261112.46875,267073.5,277155.03125,262034.34375,244466.5,166107.265625,254685.0,228194.609375,-0.20556640625,0.947265625,-0.183349609375,-0.0915527269244194,-1.0070799589157104,0.9460448622703552,80.0,836722.0,1.0
44922.6722694,261582.296875,268262.25,277923.84375,263026.03125,245460.875,166616.4375,255012.234375,228687.234375,-0.207763671875,0.948974609375,-0.18408203125,-0.03051757626235485,-1.0375975370407104,0.8850097060203552,80.0,836723.0,1.0
44922.6808892,262364.4375,270273.375,279416.75,265392.90625,247148.875,167500.3125,255354.03125,230077.421875,-0.20947265625,0.948974609375,-0.1826171875,0.0,-0.9155272841453552,0.8850097060203552,80.0,836724.0,1.0
44922.6840909,262383.46875,270341.5,279571.96875,265873.3125,247212.0,167543.859375,255245.046875,230446.3125,-0.208984375,0.948486328125,-0.179931640625,-0.1525878757238388,-0.7629393935203552,0.8239745497703552,80.0,836725.0,1.0
44922.6841354,261592.21875,268313.75,278127.15625,263709.28125,245493.328125,166651.03125,254821.796875,229208.828125,-0.204833984375,0.9462890625,-0.18017578125,-0.2746581733226776,-0.8544921278953552,0.8544921278953552,80.0,836726.0,1.0
44922.6970928,261088.6875,267005.625,277086.8125,261904.703125,244387.28125,166060.859375,254680.703125,228082.84375,-0.205322265625,0.943115234375,-0.1796875,-0.4577636420726776,-0.7629393935203552,0.8850097060203552,80.0,836727.0,1.0
44922.6971412,261555.03125,268196.0,277857.9375,262898.8125,245383.09375,166575.3125,255010.078125,228579.765625,-0.20556640625,0.9404296875,-0.17724609375,-0.5493163466453552,-0.7019042372703552,0.8850097060203552,80.0,836728.0,1.0
